dip,dib,rm,ind_corr,v_corr,perc_juros,v_juros,rm_atual,v_ant,v_atual,soma,parcelas,p_ant,p_atual
01/09/2024,01/08/2019,998,1.15862388,1156.30663224,0.3173,366.89609440975204,1523.202726649752,72985.57423468852,11734.42576531148,84720.0,53,53,8
01/09/2024,01/09/2019,998,1.15769772,1155.3823245600001,0.3173,366.6028115828881,1521.9851361428882,72985.57423468852,11734.42576531148,84720.0,52,52,8
01/09/2024,01/10/2019,998,1.15665673,1154.34341654,0.3173,366.273166068142,1520.616582608142,72985.57423468852,11734.42576531148,84720.0,51,51,8
01/09/2024,01/11/2019,998,1.15561668,1153.3054466400001,0.3173,365.9438182188721,1519.2492648588723,72985.57423468852,11734.42576531148,84720.0,50,50,8
01/09/2024,01/12/2019,998,1.15400108,1151.6930778400001,0.3173,365.4322135986321,1517.1252914386323,72985.57423468852,11734.42576531148,84720.0,49,49,8
01/09/2024,01/01/2020,1039,1.14200997,1186.5483588299999,0.3173,376.49179425675896,1563.040153086759,72386.90722862277,11734.42576531148,84121.33299393425,48,48,8
01/09/2024,01/02/2020,1045,1.13395886,1184.9870087,0.3173,375.99637786051,1560.9833865605099,70824.89545879915,11734.42576531148,82559.32122411062,47,47,8
01/09/2024,01/03/2020,1045,1.13146963,1182.38576335,0.3173,375.171002710955,1557.556766060955,69265.62538248842,11734.42576531148,81000.0511477999,46,46,8
01/09/2024,01/04/2020,1045,1.13124338,1182.1493320999998,0.3173,375.09598307532997,1557.2453151753298,67708.22434187029,11734.42576531148,79442.65010718176,45,45,8
01/09/2024,01/05/2020,1045,1.13135652,1182.2675634,0.3173,375.13349786682005,1557.40106126682,66150.90115364922,11734.42576531148,77885.3269189607,44,44,8
01/09/2024,01/06/2020,1045,1.13807114,1189.2843413,0.3173,377.35992149449004,1566.64426279449,64588.878491618554,11734.42576531148,76323.30425693003,43,43,8
01/09/2024,01/07/2020,1045,1.13784357,1189.04653065,0.3173,377.28446417524503,1566.330994825245,63022.39086280869,11734.42576531148,74756.81662812017,42,42,8
01/09/2024,01/08/2020,1045,1.13444025,1185.4900612499998,0.3173,376.15599643462497,1561.6460576846248,61458.40233655375,11734.42576531148,73192.82810186523,41,41,8
01/09/2024,01/09/2020,1045,1.13183702,1182.7696859,0.3173,375.29282133607006,1558.0625072360701,59898.54805409341,11734.42576531148,71632.97381940488,40,40,8
01/09/2024,01/10/2020,1045,1.12676657,1177.4710656500001,0.3173,373.61156913074507,1551.0826347807451,58343.975483085,11734.42576531148,70078.40124839648,39,39,8
01/09/2024,01/11/2020,1045,1.1162736,1166.505912,0.3173,370.13232587760007,1536.6382378776002,56800.115046755825,11734.42576531148,68534.54081206731,38,38,8
01/09/2024,01/12/2020,1045,1.10730444,1157.1331398,0.3173,367.15834525854,1524.29148505854,55269.650185287755,11734.42576531148,67004.07595059923,37,37,8
01/09/2024,01/01/2021,1100,1.09569012,1205.259132,0.3173,382.4287225836,1587.6878545835998,53713.66051546669,11734.42576531148,65448.08628077817,36,36,8
01/09/2024,01/02/2021,1100,1.08720988,1195.9308680000001,0.3173,379.4688644164001,1575.3997324164002,52132.11672196669,11734.42576531148,63866.54248727817,35,35,8
01/09/2024,01/03/2021,1100,1.08201621,1190.217831,0.3173,377.6561177763,1567.8739487763,50560.47988137034,11734.42576531148,62294.905646681815,34,34,8
01/09/2024,01/04/2021,1100,1.07204618,1179.250798,0.3173,374.1762782054,1553.4270762054,48999.82936887949,11734.42576531148,60734.25513419097,33,33,8
01/09/2024,01/05/2021,1100,1.06565226,1172.217486,0.3173,371.9446083078,1544.1620943078,47451.03478362288,11734.42576531148,59185.46054893437,32,32,8
01/09/2024,01/06/2021,1100,1.06098393,1167.0823229999999,0.3173,370.3152210879,1537.3975440878999,45910.25496442503,11734.42576531148,57644.680729736516,31,31,8
01/09/2024,01/07/2021,1100,1.05225026,1157.475286,0.3173,367.2669082478001,1524.7421942478002,44379.185095257184,11734.42576531148,56113.61086056866,30,30,8
01/09/2024,01/08/2021,1100,1.04472821,1149.2010309999998,0.3173,364.6414871363,1513.8425181362998,42859.89273906513,11734.42576531148,54594.31850437661,29,29,8
01/09/2024,01/09/2021,1100,1.03551216,1139.0633759999998,0.3173,361.4248092048,1500.4881852047997,41352.72738739458,11734.42576531148,53087.15315270606,28,28,8
01/09/2024,01/10/2021,1100,1.02384038,1126.224418,0.3173,357.3510078314,1483.5754258314,39860.69558187648,11734.42576531148,51595.12134718796,27,27,8
01/09/2024,01/11/2021,1100,1.01169998,1112.869978,0.3173,353.1136440194,1465.9836220194,38385.916057951086,11734.42576531148,50120.34182326257,26,26,8
01/09/2024,01/12/2021,1100,0.99999998,1099.999978,0.3173,349.0299930194,1449.0299710194001,36928.40926143169,11734.42576531148,48662.83502674317,25,25,8
01/09/2024,01/01/2022,1212,0.99999998,1211.99997576,0.3096,375.235192495296,1587.2351682552962,35410.27669179434,11734.42576531148,47144.702457105814,24,24,8
01/09/2024,01/02/2022,1212,0.99999998,1211.99997576,0.3023,366.38759267224805,1578.3875684322481,33827.46532345057,11734.42576531148,45561.891088762044,23,23,8
01/09/2024,01/03/2022,1212,0.99999998,1211.99997576,0.2947,357.17639285647203,1569.1763686164722,32253.683354926205,11734.42576531148,43988.109120237685,22,22,8
01/09/2024,01/04/2022,1212,0.99999998,1211.99997576,0.2854,345.904793081904,1557.9047688419041,30690.14278619702,11734.42576531148,42424.5685515085,21,21,8
01/09/2024,01/05/2022,1212,0.99999998,1211.99997576,0.2771,335.845193283096,1547.8451690430961,29137.267817254517,11734.42576531148,40871.693582566,20,20,8
01/09/2024,01/06/2022,1212,0.99999998,1211.99997576,0.2668,323.361593532768,1535.361569292768,27595.664448086583,11734.42576531148,39330.09021339806,19,19,8
01/09/2024,01/07/2022,1212,0.99999998,1211.99997576,0.2566,310.999193780016,1522.999169540016,26066.484078670193,11734.42576531148,37800.90984398167,18,18,8
01/09/2024,01/08/2022,1212,0.99999998,1211.99997576,0.2463,298.51559402968803,1510.515569789688,24549.726709005343,11734.42576531148,36284.15247431683,17,17,8
01/09/2024,01/09/2022,1212,0.99999998,1211.99997576,0.2346,284.33519431329603,1496.335170073296,23046.30133907385,11734.42576531148,34780.727104385325,16,16,8
01/09/2024,01/10/2022,1212,0.99999998,1211.99997576,0.2239,271.366794572664,1483.3667703326641,21556.45036887087,11734.42576531148,33290.87613418235,15,15,8
01/09/2024,01/11/2022,1212,0.99999998,1211.99997576,0.2137,259.004394819912,1471.0043705799121,20079.26479841458,11734.42576531148,31813.69056372606,14,14,8
01/09/2024,01/12/2022,1212,0.99999998,1211.99997576,0.2035,246.64199506716,1458.64197082716,18614.441627711047,11734.42576531148,30348.867393022527,13,13,8
01/09/2024,01/01/2023,1302,0.99999998,1301.99997396,0.1923,250.374594992508,1552.374568952508,17108.93335782121,11734.42576531148,28843.35912313269,12,12,8
01/09/2024,01/02/2023,1302,0.99999998,1301.99997396,0.1811,235.792195284156,1537.792169244156,15563.849988722879,11734.42576531148,27298.27575403436,11,11,8
01/09/2024,01/03/2023,1302,0.99999998,1301.99997396,0.1719,223.813795523724,1525.813769483724,14032.047019358939,11734.42576531148,25766.47278467042,10,10,8
01/09/2024,01/04/2023,1302,0.99999998,1301.99997396,0.1602,208.58039582839203,1510.580369788392,12513.84994972288,11734.42576531148,24248.27571503436,9,9,8
01/09/2024,01/05/2023,1320,0.99999998,1319.9999736,0.151,199.3199960136,1519.3199696136,10998.899780021886,11734.42576531148,22733.325545333366,8,8,8
01/09/2024,01/06/2023,1320,0.99999998,1319.9999736,0.1398,184.53599630928,1504.53596990928,9486.971810260446,11734.42576531148,21221.397575571926,7,7,8
01/09/2024,01/07/2023,1320,0.99999998,1319.9999736,0.1291,170.41199659176,1490.41197019176,7989.497840209925,11734.42576531148,19723.923605521406,6,6,8
01/09/2024,01/08/2023,1320,0.99999998,1319.9999736,0.1184,156.28799687424,1476.28797047424,6506.147869876926,11734.42576531148,18240.573635188404,5,5,8
01/09/2024,01/09/2023,1320,0.99999998,1319.9999736,0.107,141.2399971752,1461.2399707752,5037.383899252206,11734.42576531148,16771.809664563687,4,4,8
01/09/2024,01/10/2023,1320,0.99999998,1319.9999736,0.0973,128.43599743128,1448.43597103128,3582.5459283489654,11734.42576531148,15316.971693660445,3,3,8
01/09/2024,01/11/2023,1320,0.99999998,1319.9999736,0.0873,115.23599769528,1435.23597129528,2140.709957185685,11734.42576531148,13875.135722497165,2,2,8
01/09/2024,01/12/2023,1320,0.99999998,1319.9999736,0.0781,103.09199793816,1423.09197153816,711.5459857689654,11734.42576531148,12445.971751080446,1,1,8
01/09/2024,01/01/2024,1412,0.99999998,1411.99997176,0.0692,97.710398045792,1509.7103698057922,0.0,10979.570580408585,10979.570580408585,1,0,8
01/09/2024,01/02/2024,1412,0.99999998,1411.99997176,0.0595,84.01399831972,1496.0139700797201,0.0,9476.708410465828,9476.708410465828,2,0,8
01/09/2024,01/03/2024,1412,0.99999998,1411.99997176,0.0515,72.71799854564,1484.7179703056402,0.0,7986.342440273146,7986.342440273146,3,0,8
01/09/2024,01/04/2024,1412,0.99999998,1411.99997176,0.0432,60.998398780032005,1472.998370540032,0.0,6507.484269850311,6507.484269850311,4,0,8
01/09/2024,01/05/2024,1412,0.99999998,1411.99997176,0.0343,48.431599031368,1460.4315707913681,0.0,5040.769299184611,5040.769299184611,5,0,8
01/09/2024,01/06/2024,1412,0.99999998,1411.99997176,0.026,36.71199926576,1448.71197102576,0.0,3586.1975282760463,3586.1975282760463,6,0,8
01/09/2024,01/07/2024,1412,0.99999998,1411.99997176,0.0181,25.557199488856003,1437.557171248856,0.0,2143.062957138738,2143.062957138738,7,0,8
01/09/2024,01/08/2024,1412,0.99999998,1411.99997176,0.0087,12.284399754312,1424.2843715143122,0.0,712.142185757154,712.142185757154,8,0,8
01/09/2024,01/09/2024,1412,0.0,0.0,0,0.0,0.0,0.0,-2.0463630789890885e-12,-2.0463630789890885e-12,9,0,8
01/09/2024,01/10/2024,1412,0.0,0.0,0,0.0,0.0,0.0,-2.0463630789890885e-12,-2.0463630789890885e-12,10,0,8
01/09/2024,01/11/2024,1412,0.0,0.0,0,0.0,0.0,0.0,-2.0463630789890885e-12,-2.0463630789890885e-12,11,0,8
01/09/2024,01/12/2024,1412,0.0,0.0,0,0.0,0.0,0.0,-2.0463630789890885e-12,-2.0463630789890885e-12,12,0,8
