dip,dib,rm,ind_corr,v_corr,perc_juros,v_juros,rm_atual,v_ant,v_atual,soma,parcelas,p_ant,p_atual
01/08/2024,01/03/2011,681.25,1.86888603,1273.1786079375001,0.3083,392.5209648271313,1665.6995727646315,71943.51825552963,12776.48174447036,84720.0,154,154,7
01/08/2024,01/04/2011,681.25,1.85773959,1265.5850956875,0.3083,390.17988500045624,1655.7649806879563,71943.51825552963,12776.48174447036,84720.0,153,153,7
01/08/2024,01/05/2011,681.25,1.8435443,1255.914554375,0.3083,387.19845711381254,1643.1130114888126,71943.51825552963,12776.48174447036,84720.0,152,152,7
01/08/2024,01/06/2011,681.25,1.8307292,1247.1842675,0.3083,384.50690967025,1631.69117717025,71943.51825552963,12776.48174447036,84720.0,151,151,7
01/08/2024,01/07/2011,681.25,1.82652818,1244.322322625,0.3083,383.6245720652875,1627.9468946902875,71943.51825552963,12776.48174447036,84720.0,150,150,7
01/08/2024,01/08/2011,681.25,1.82470348,1243.07924575,0.3083,383.241331464725,1626.3205772147248,71943.51825552963,12776.48174447036,84720.0,149,149,7
01/08/2024,01/09/2011,681.25,1.81979004,1239.73196475,0.3083,382.20936473242506,1621.941329482425,71943.51825552963,12776.48174447036,84720.0,148,148,7
01/08/2024,01/10/2011,681.25,1.81019601,1233.1960318125,0.3083,380.1943366077938,1613.3903684202937,71943.51825552963,12776.48174447036,84720.0,147,147,7
01/08/2024,01/11/2011,681.25,1.80262498,1228.0382676250001,0.3083,378.60419790878757,1606.6424655337878,71943.51825552963,12776.48174447036,84720.0,146,146,7
01/08/2024,01/12/2011,1362.5,1.79437087,2444.830310375,0.3083,753.7411846886125,3198.5714950636125,71943.51825552963,12776.48174447036,84720.0,145,145,7
01/08/2024,01/01/2012,777.5,1.78437836,1387.3541749,0.3083,427.72129212167005,1815.0754670216702,71943.51825552963,12776.48174447036,84720.0,144,144,7
01/08/2024,01/02/2012,777.5,1.7728548,1378.394607,0.3083,424.9590573381,1803.3536643380999,71943.51825552963,12776.48174447036,84720.0,143,143,7
01/08/2024,01/03/2012,777.5,1.76350821,1371.1276332749999,0.3083,422.7186493386825,1793.8462826136824,71943.51825552963,12776.48174447036,84720.0,142,142,7
01/08/2024,01/04/2012,777.5,1.75911043,1367.708359325,0.3083,421.6644871798975,1789.3728465048976,71943.51825552963,12776.48174447036,84720.0,141,141,7
01/08/2024,01/05/2012,777.5,1.75157864,1361.8523926,0.3083,419.85909263858,1781.71148523858,71943.51825552963,12776.48174447036,84720.0,140,140,7
01/08/2024,01/06/2012,777.5,1.74269092,1354.9421903,0.3083,417.72867726949005,1772.67086756949,71943.51825552963,12776.48174447036,84720.0,139,139,7
01/08/2024,01/07/2012,777.5,1.73955971,1352.507674525,0.3083,416.97811605605756,1769.4857905810577,71943.51825552963,12776.48174447036,84720.0,138,138,7
01/08/2024,01/08/2012,777.5,1.73383805,1348.059083875,0.3083,415.6066155586625,1763.6656994336624,71943.51825552963,12776.48174447036,84720.0,137,137,7
01/08/2024,01/09/2012,777.5,1.72710235,1342.822077125,0.3083,413.99204637763756,1756.8141235026376,71943.51825552963,12776.48174447036,84720.0,136,136,7
01/08/2024,01/10/2012,777.5,1.71885186,1336.40732115,0.3083,412.014377110545,1748.4216982605449,71943.51825552963,12776.48174447036,84720.0,135,135,7
01/08/2024,01/11/2012,777.5,1.70775147,1327.776767925,0.3083,409.35357755127757,1737.1303454762776,71943.51825552963,12776.48174447036,84720.0,134,134,7
01/08/2024,01/12/2012,1555,1.69857915,2641.29057825,0.3083,814.309885274475,3455.6004635244753,71943.51825552963,12776.48174447036,84720.0,133,133,7
01/08/2024,01/01/2013,847.5,1.68693927,1429.681031325,0.3083,440.77066195749757,1870.4516932824977,71943.51825552963,12776.48174447036,84720.0,132,132,7
